'2012-11-30 00:05:46'	10
'2012-11-30 00:05:47'	10
'2012-11-30 00:05:47'	10
'2012-11-30 00:05:47'	10
'2012-11-30 00:05:47'	10
'2012-11-30 00:05:47'	10
'2012-11-30 00:05:47'	10
'2012-11-30 00:05:47'	10
'2012-11-30 00:05:47'	10
'2012-11-30 00:05:47'	10
'2012-11-30 00:05:47'	10
'2012-11-30 00:05:47'	10
'2012-11-30 00:05:47'	10
'2012-11-30 00:05:47'	10
'2012-11-30 00:05:47'	10
'2012-11-30 00:05:50'	10
'2012-11-30 00:05:51'	10
'2012-11-30 00:05:51'	10
'2012-11-30 00:05:51'	10
'2012-11-30 00:05:51'	10
'2012-11-30 00:05:51'	10
'2012-11-30 00:05:51'	10
'2012-11-30 00:05:51'	10
'2012-11-30 00:05:51'	10
'2012-11-30 00:05:51'	10
'2012-11-30 00:05:51'	10
'2012-11-30 00:05:51'	10
'2012-11-30 00:05:53'	10
'2012-11-30 00:05:53'	10
'2012-11-30 00:05:58'	10
'2012-11-30 00:05:58'	10
'2012-11-30 00:05:58'	10
'2012-11-30 00:05:58'	10
'2012-11-30 00:05:58'	10
'2012-11-30 00:05:58'	10
'2012-11-30 00:05:58'	10
'2012-11-30 00:05:58'	10
'2012-11-30 00:05:58'	10
'2012-11-30 00:05:58'	10
'2012-11-30 00:05:59'	10
'2012-11-30 00:05:59'	10
'2012-11-30 00:05:59'	10
'2012-11-30 00:05:59'	10
'2012-11-30 00:05:59'	10
'2012-11-30 00:05:59'	10
'2012-11-30 00:06:02'	10
'2012-11-30 00:06:02'	10
'2012-11-30 00:06:02'	10
'2012-11-30 00:06:02'	10
'2012-11-30 00:06:11'	10
'2012-11-30 00:06:11'	10
'2012-11-30 00:06:11'	10
'2012-11-30 00:06:11'	10
'2012-11-30 00:06:12'	10
'2012-11-30 00:06:12'	10
'2012-11-30 00:06:12'	10
'2012-11-30 00:06:12'	10
'2012-11-30 00:06:12'	10
'2012-11-30 00:06:12'	10
'2012-11-30 00:06:12'	10
'2012-11-30 00:06:13'	10
'2012-11-30 00:06:13'	10
'2012-11-30 00:06:13'	10
'2012-11-30 00:06:13'	10
'2012-11-30 00:06:13'	10
'2012-11-30 00:06:13'	10
'2012-11-30 00:06:13'	10
'2012-11-30 00:06:13'	10
'2012-11-30 00:06:13'	10
'2012-11-30 00:06:13'	10
'2012-11-30 00:06:13'	10
'2012-11-30 00:06:13'	10
'2012-11-30 00:06:13'	10
'2012-11-30 00:06:13'	10
'2012-11-30 00:06:13'	10
'2012-11-30 00:06:13'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:14'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:15'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:16'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:18'	10
'2012-11-30 00:06:18'	10
'2012-11-30 00:06:17'	10
'2012-11-30 00:06:18'	10
'2012-11-30 00:06:18'	10
'2012-11-30 00:06:18'	10
'2012-11-30 00:06:18'	10
'2012-11-30 00:06:18'	10
'2012-11-30 00:06:18'	10
'2012-11-30 00:06:18'	10
'2012-11-30 00:06:18'	10
'2012-11-30 00:06:18'	10
'2012-11-30 00:06:18'	10
'2012-11-30 00:06:18'	10
'2012-11-30 00:06:19'	10
'2012-11-30 00:06:19'	10
'2012-11-30 00:06:19'	10
'2012-11-30 00:06:19'	10
'2012-11-30 00:06:19'	10
'2012-11-30 00:06:19'	10
'2012-11-30 00:06:19'	10
'2012-11-30 00:06:19'	10
'2012-11-30 00:06:20'	10
'2012-11-30 00:06:22'	10
'2012-11-30 00:06:22'	10
'2012-11-30 00:06:22'	10
'2012-11-30 00:06:22'	10
'2012-11-30 00:06:22'	10
'2012-11-30 00:06:22'	10
'2012-11-30 00:06:22'	10
'2012-11-30 00:06:22'	10
'2012-11-30 00:06:22'	10
'2012-11-30 00:06:22'	10
'2012-11-30 00:06:22'	10
'2012-11-30 00:06:22'	10
'2012-11-30 00:06:22'	10
'2012-11-30 00:06:22'	10
'2012-11-30 00:06:25'	10
'2012-11-30 00:06:25'	10
'2012-11-30 00:06:25'	10
'2012-11-30 00:06:25'	10
'2012-11-30 00:06:25'	10
'2012-11-30 00:06:25'	10
'2012-11-30 00:06:25'	10
'2012-11-30 00:06:25'	10
'2012-11-30 00:06:27'	10
'2012-11-30 00:06:29'	10
'2012-11-30 00:06:29'	10
'2012-11-30 00:06:30'	10
'2012-11-30 00:06:30'	10
'2012-11-30 00:06:30'	10
'2012-11-30 00:06:30'	10
'2012-11-30 00:06:30'	10
'2012-11-30 00:06:30'	10
'2012-11-30 00:06:30'	10
'2012-11-30 00:06:30'	10
'2012-11-30 00:06:30'	10
'2012-11-30 00:06:30'	10
'2012-11-30 00:06:30'	10
'2012-11-30 00:06:40'	10
'2012-11-30 00:06:40'	10
'2012-11-30 00:06:40'	10
'2012-11-30 00:06:40'	10
'2012-11-30 00:06:50'	10
'2012-11-30 00:06:52'	10
'2012-11-30 00:06:52'	10
'2012-11-30 00:06:52'	10
'2012-11-30 00:06:52'	10
'2012-11-30 00:06:52'	10
'2012-11-30 00:06:52'	10
'2012-11-30 00:06:52'	10
'2012-11-30 00:06:52'	10
'2012-11-30 00:06:52'	10
'2012-11-30 00:06:52'	10
'2012-11-30 00:06:52'	10
'2012-11-30 00:06:52'	10
'2012-11-30 00:06:52'	10
'2012-11-30 00:07:09'	10
'2012-11-30 00:07:09'	10
'2012-11-30 00:07:09'	10
'2012-11-30 00:07:10'	10
'2012-11-30 00:07:11'	10
'2012-11-30 00:07:11'	10
'2012-11-30 00:07:11'	10
'2012-11-30 00:07:11'	10
'2012-11-30 00:07:14'	10
'2012-11-30 00:07:15'	10
'2012-11-30 00:07:15'	10
'2012-11-30 00:07:15'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:17'	10
'2012-11-30 00:07:20'	10
'2012-11-30 00:07:20'	10
'2012-11-30 00:07:20'	10
'2012-11-30 00:07:20'	10
'2012-11-30 00:07:20'	10
'2012-11-30 00:07:20'	10
'2012-11-30 00:07:21'	10
'2012-11-30 00:07:21'	10
'2012-11-30 00:07:21'	10
'2012-11-30 00:07:21'	10
'2012-11-30 00:07:21'	10
'2012-11-30 00:07:21'	10
'2012-11-30 00:07:21'	10
'2012-11-30 00:07:21'	10
'2012-11-30 00:07:21'	10
'2012-11-30 00:07:21'	10
'2012-11-30 00:07:21'	10
'2012-11-30 00:07:21'	10
'2012-11-30 00:07:21'	10
'2012-11-30 00:07:21'	10
'2012-11-30 00:07:22'	10
'2012-11-30 00:07:24'	10
'2012-11-30 00:07:24'	10
'2012-11-30 00:07:24'	10
'2012-11-30 00:07:25'	10
'2012-11-30 00:07:36'	10
'2012-11-30 00:07:37'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:07:40'	10
'2012-11-30 00:08:02'	10
'2012-11-30 00:08:04'	10
'2012-11-30 00:08:04'	10
'2012-11-30 00:08:04'	10
'2012-11-30 00:08:04'	10
'2012-11-30 00:08:04'	10
'2012-11-30 00:08:04'	10
'2012-11-30 00:08:04'	10
'2012-11-30 00:08:04'	10
'2012-11-30 00:08:04'	10
'2012-11-30 00:08:04'	10
'2012-11-30 00:08:04'	10
'2012-11-30 00:08:04'	10
'2012-11-30 00:08:05'	10
'2012-11-30 00:08:05'	10
'2012-11-30 00:08:05'	10
'2012-11-30 00:08:05'	10
'2012-11-30 00:08:05'	10
'2012-11-30 00:08:05'	10
'2012-11-30 00:08:05'	10
'2012-11-30 00:08:05'	10
'2012-11-30 00:08:05'	10
'2012-11-30 00:08:10'	10
'2012-11-30 00:08:10'	10
'2012-11-30 00:08:10'	10
'2012-11-30 00:08:10'	10
'2012-11-30 00:08:10'	10
'2012-11-30 00:08:10'	10
'2012-11-30 00:08:10'	10
'2012-11-30 00:08:10'	10
'2012-11-30 00:08:11'	10
'2012-11-30 00:08:12'	10
'2012-11-30 00:08:12'	10
'2012-11-30 00:08:12'	10
'2012-11-30 00:08:12'	10
'2012-11-30 00:08:12'	10
'2012-11-30 00:08:12'	10
'2012-11-30 00:08:12'	10
'2012-11-30 00:08:12'	10
'2012-11-30 00:08:12'	10
'2012-11-30 00:08:13'	10
'2012-11-30 00:08:13'	10
'2012-11-30 00:08:13'	10
'2012-11-30 00:08:13'	10
'2012-11-30 00:08:13'	10
'2012-11-30 00:08:13'	10
'2012-11-30 00:08:13'	10
'2012-11-30 00:08:13'	10
'2012-11-30 00:08:13'	10
'2012-11-30 00:08:13'	10
'2012-11-30 00:08:13'	10
'2012-11-30 00:08:13'	10
'2012-11-30 00:08:13'	10
'2012-11-30 00:08:13'	10
'2012-11-30 00:08:13'	10
'2012-11-30 00:08:13'	10
'2012-11-30 00:08:14'	10
'2012-11-30 00:08:14'	10
'2012-11-30 00:08:15'	10
'2012-11-30 00:08:15'	10
'2012-11-30 00:08:15'	10
'2012-11-30 00:08:15'	10
'2012-11-30 00:08:15'	10
'2012-11-30 00:08:15'	10
'2012-11-30 00:08:15'	10
'2012-11-30 00:08:15'	10
'2012-11-30 00:08:15'	10
'2012-11-30 00:08:15'	10
'2012-11-30 00:08:15'	10
'2012-11-30 00:08:15'	10
'2012-11-30 00:08:15'	10
'2012-11-30 00:08:15'	10
'2012-11-30 00:08:15'	10
'2012-11-30 00:08:15'	10
'2012-11-30 00:08:15'	10
